product_name,product_type,price_clean,clean_ingreds,acne_ingredients_present,acne_ingredient_count,acne_types,acne_types_str
PIXI Glow Tonic 250ml,Toner,18.0,"['aloe barbadenis extract', 'glycolic acid', 'butylene glycol', 'glycerin', 'sodium hydroxide', 'hamamelis virginiana', 'aesculus hippocastanum extract', 'hexylene glycol', 'fructose', 'glucose', 'sucrose', 'urea', 'dextrin', 'alanine', 'glutamic acid', 'aspartic acid', 'hexyl nicotinate', 'panax ginseng root extract', 'ethylhexyl glycerin', 'disodium edta', 'biotin', 'panthenol', 'ppg-26 buteth-26', 'castor oil', 'phenoxyethanol', 'parfum', 'caramel', 'ci 14700']",['glycolic acid'],1,['Comedonal'],Comedonal
PIXI Retinol Tonic 100ml,Toner,10.0,"['glycerin', 'propanediol', 'methyl gluceth-20', 'peg-8', 'panthenol', 'magnesium ascorbyl phosphate', 'sodium hyaluronate', 'lecithin', 'oenothera biennis flower extract', 'hibiscus rosa-sinensis flower extract', 'sodium acrylates copolymer', 'palmitoyl tripeptide-27', 'hydroxypropyl cyclodextrin', 'retinol', 'phenoxyethanol', 'capric triglyceride', 'jasminum officinale extract', 'lavandula angustifolia', 'eugenia', 'vitis vinifera extract', 'sodium citrate', 'castor oil', 'disodium edta', 'citric acid', 'polysorbate-20', 'ethylhexyl glycerin']",['retinol'],1,['Cystic'],Cystic
La Roche-Posay Effaclar Clarifying Lotion 200ml,Toner,12.5,"['alcohol denat', 'glycerin', 'sodium citrate', 'propylene glycol', 'castor oil', 'disodium edta', 'capryloyl salicylic acid', 'citric acid', 'salicylic acid', 'parfum']",['salicylic acid'],1,['Comedonal'],Comedonal
PIXI Retinol Tonic 250ml,Toner,18.0,"['glycerin', 'propanediol', 'methyl gluceth-20', 'peg-8', 'panthenol', 'magnesium ascorbyl phosphate', 'sodium hyaluronate', 'lecithin', 'oenothera biennis flower extract', 'hibiscus rosa-sinensis flower extract', 'sodium acrylates copolymer', 'palmitoyl tripeptide-27', 'hydroxypropyl cyclodextrin', 'retinol', 'phenoxyethanol', 'capric triglyceride', 'jasminum officinale extract', 'lavandula angustifolia', 'eugenia', 'vitis vinifera extract', 'sodium citrate', 'castor oil', 'disodium edta', 'citric acid', 'polysorbate-20', 'ethylhexyl glycerin']",['retinol'],1,['Cystic'],Cystic
Gallinée Prebiotic Face Vinegar 200ml,Toner,19.55,"['propanediol', 'glycerin', '1,2-hexanediol', 'alpha-glucan oligosaccharide', 'pentylene glycol', 'inulin', 'lactic acid', 'acetum', 'maris aqua', 'arganine', 'hibiscus sabdariffa flower extract', 'laminaria digitata extract', 'chlorella vulgaris extract', 'saccharide isomerate', 'sodium hydroxide', 'phenyl ethyl alcohol', 'sodium benzoate', 'potassium sorbate']",['lactic acid'],1,['Comedonal'],Comedonal
NIP+FAB Salicylic Fix Tonic XXL Extreme 2% 190ml,Toner,19.95,"['propylene glycol', 'salicylic acid', 'hamamelis virginiana', 'castor oil', 'glycerin', 'sodium hydroxide', 'propanediol', 'alcohol', 'sodium hydroxymethylglycinate', 'allantoin', 'disodium edta', 'panthenol', 'parfum', 'polygonum bistorta root extract', 'sodium hyaluronate', 'nelumbo nucifera flower extract', 'nymphaea coerulea flower extract']",['salicylic acid'],1,['Comedonal'],Comedonal
Estée Lauder Perfectly Clean Multi-Action Toning Lotion/Refiner 200ml,Toner,21.6,"['alcohol denat', 'glycerin', 'butylene glycol', 'hypnea musciformis (algae) extract', 'gelidiella acerosa extract', 'hamamelis virginiana', 'silybum marianum extract', 'bambusa vulgaris extract', 'pisum sativum extract', 'gentiana lutea (gentian) root extract', 'algae extract', 'oryza sativa bran', 'faex extract', 'sucrose', 'trehalose', 'lactobionic acid', 'castor oil', 'sorbitol', 'caffeinee', 'dipotassium glycyrrhizate', 'biosaccharide', 'ppg-26 buteth-26', 'sodium hyaluronate', 'zinc pca', 'pentylene glycol', 'ppg-5-ceteth-20', 'sodium hydroxide', 'glucosamine hcl', 'parfum', 'phytic acid', 'potassium sorbate', 'disodium edta', 'phenoxyethanol']","['zinc pca', 'caffeine']",2,"['Comedonal', 'Fungal', 'Dark Circles']","Comedonal, Fungal, Dark Circles"
Clinique Clarifying Lotion 3 200ml,Toner,18.0,"['alcohol denat', 'salicylic acid', 'hamamelis virginiana', 'butylene glycol', 'glycerin', 'trehalose', 'sodium hyaluronate', 'citric acid', 'sodium hydroxide', 'disodium edta', 'bht', 'phenoxyethanol', 'benzophenone-4', 'ci 60725', 'ci 15850', 'ci 15510']",['salicylic acid'],1,['Comedonal'],Comedonal
Clinique Clarifying Lotion 3 400ml,Toner,28.0,"['alcohol denat', 'salicylic acid', 'hamamelis virginiana', 'butylene glycol', 'glycerin', 'trehalose', 'sodium hyaluronate', 'citric acid', 'sodium hydroxide', 'disodium edta', 'bht', 'phenoxyethanol', 'benzophenone-4', 'ci 60725', 'ci 15850', 'ci 15510']",['salicylic acid'],1,['Comedonal'],Comedonal
Estée Lauder Micro Essence Skin Activating Treatment Lotion Fresh with Sakura Ferment 200ml,Toner,79.0,"['bifida ferment lysate', 'propanediol', 'butylene glycol', 'glycerin', 'lactobacillus', 'betaine', 'prunus lannesiana flower extract', 'anthemis nobilis flower water', 'laminaria saccharina extract', 'oryza sativa bran', 'caffeinee', 'sodium hyaluronate', 'acetyl hexapeptide-8', 'trehalose', 'acetyl glucosamine', 'glycine soja extract', 'caprylyl glycol', 'peg-75', 'ppg-5-ceteth-20', 'carbomer', 'citric acid', 'pentylene glycol', 'tromethamine', 'disodium edta', 'sodium citrate', 'potassium sorbate', 'phenoxyethanol']",['caffeine'],1,['Dark Circles'],Dark Circles
Pai Lotus and Orange Blossom BioAffinity Toner 50ml,Toner,30.0,"['neroli', 'nelumbo nucifera flower extract', 'citrus aurantium amara flower water', 'glycerin', 'rosa damascena', 'sodium anisate', 'sodium levulinate', 'lactic acid']",['lactic acid'],1,['Comedonal'],Comedonal
Garnier Organic Thyme Toner 150ml,Toner,5.99,"['alcohol denat', 'hordeum vulgare extract', 'thymus vulgaris leaf extract', 'centaurea cyanus extract', 'arganine', 'cocamidopropyl betaine', 'propanediol', 'caprylyl wheat bran/straw glycosides (from wheat bran)', 'citric acid', 'menthol', 'sodium benzoate', 'salicylic acid', 'linalool', 'limonene']",['salicylic acid'],1,['Comedonal'],Comedonal
Sanctuary Spa Daily Glow Radiance Tonic 150ml,Toner,10.0,"['prunus amygdalus dulcis', 'cetearyl alcohol', 'cetyl esters', 'theobroma cacao extract', 'glycerin', 'simmondsia chinensis leaf extract', 'bentonite', 'cera alba', 'polysorbate 60', 'sorbitan stearate', 'phenoxyethanol', 'benzyl alcohol', 'solum diatomeae (diatomaceous earth)', 'ci 77019', 'carbomer', 'disodium edta', 'maltodextrin', 'citric acid', 'sodium stearoyl glutamate', 'tocopheryl acetate', 'polymethylsilsesquioxane', 'carica papaya fruit extract', 'hydrolyzed sodium hyaluronate', 'pelargonium graveolens extract', 'citronellol', 'geraniol', 'sodium hydroxide', 'linalool', 'rosa centifolia flower water', 'citral', 'xanthan gum', 'sodium benzoate', 'diamond', 'lactic acid', 'quartz powder', 'potassium sorbate', 'titanium dioxide', 'ci 77491', 'ci 77499']",['lactic acid'],1,['Comedonal'],Comedonal
GLAMGLOW Supertoner 200ml,Toner,29.0,"['alcohol denat', 'propanediol', 'mandelic acid', 'glycolic acid', 'salicylic acid', 'lactic acid', 'tartaric acid', 'pyruvic acid', 'charcoal powder', 'eucalyptus globulus', 'eucalyptus globulus', 'hamamelis virginiana', 'algae extract', 'salix alba extract', 'nylon 12', 'aloe barbadenis extract', 'mentha piperita extract', 'sodium hydroxide', 'citric acid', 'parfum', 'limonene', 'linalool', 'disodium edta', 'phenoxyethanol', 'ci 77019', 'titanium dioxide', 'ci 77499']","['salicylic acid', 'glycolic acid', 'lactic acid', 'mandelic acid']",4,['Comedonal'],Comedonal
Pai Skincare Rice Plant and Rosemary BioAffinity Skin Tonic 50ml,Toner,30.0,"['nelumbo nucifera flower extract', 'glycerin', 'rosa damascena', 'citrus aurantium amara flower water', 'sodium anisate', 'sodium levulinate', 'lactic acid']",['lactic acid'],1,['Comedonal'],Comedonal
Garnier Natural Rose Water Toner for Sensitive Skin 200ml,Toner,5.99,"['glycerin', 'alcohol denat', 'rosa damascena', 'sodium hydroxide', 'sodium phytate', 'arganine', 'propanediol', 'caprylyl / capryl glucoside', 'citric acid', 'salicylic acid', 'linalool', 'parfum']",['salicylic acid'],1,['Comedonal'],Comedonal
NIP+FAB Vitamin C Fix Tonic 100ml,Toner,19.95,"['glycerin', 'butylene glycol', 'lactic acid', 'polysorbate-20', 'phenoxyethanol', 'ascorbic acid', 'benzyl alcohol', 'sodium hydroxide', 'parfum', 'disodium edta', 'panthenol', 'sodium sulfite', 'ethylhexyl glycerin', '1-methylhydantoin-2-imide', 'dehydroacetic acid', 'limonene', 'camellia sinensis extract', 'coffea arabica seed extract', 'euterpe oleracea fruit oil', 'garcinia mangostana fruit extract', 'hydrolyzed lycium barbarum extract', 'morinda citrifolia extract', 'punica granatum seed oil']","['lactic acid', 'ascorbic acid']",2,"['Comedonal', 'Pigmentation']","Comedonal, Pigmentation"
Peter Thomas Roth Glycolic Acid 8% Toner,Toner,34.0,"['glycolic acid', 'alcohol denat', 'methyl gluceth-20', 'propylene glycol', 'hamamelis virginiana', 'sodium hydroxide', 'glycerin', 'sodium pca', 'aloe barbadenis extract', 'allantoin', 'camellia sinensis extract', 'chamomilla recutita flower oil', 'arganine', 'sodium ascorbyl phosphate', 'lactic acid', 'citric acid', 'polysorbate-20', 'butylene glycol', 'potassium sorbate', 'sodium benzoate', 'benzoic acid', 'phenoxyethanol']","['glycolic acid', 'lactic acid']",2,['Comedonal'],Comedonal
NIP+FAB Retinol Fix Tonic Extreme 100ml,Toner,24.95,"['glycerin', 'castor oil', 'butylene glycol', 'phenoxyethanol', 'bisabolol', 'benzyl alcohol', 'retinyl palmitate', 'parfum', 'disodium edta', 'panthenol', 'ethylhexyl glycerin', '1-methylhydantoin-2-imide', 'sodium hydroxide', 'dehydroacetic acid', 'carbomer', 'sodium lactate', 'benzyl salicylate', 'polysorbate-20', 'hexyl cinnamal', 'tocopherol', 'linalool', 'palmitoyl tripeptide-1', 'palmitoyl tetrapeptide-7']",['retinyl palmitate'],1,['General'],General
Bobbi Brown Extra Treatment Lotion 150ml,Toner,48.5,"['methyl gluceth-20', 'bis-peg-18 methyl ether dimethyl', 'glycerin', 'sucrose', 'glycereth-26', 'pelargonium graveolens extract', 'citrus aurantium amara flower water', 'citrus grandis', 'rosmarinus officinalis extract', 'anthemis nobilis flower water', 'peg-8', 'caffeinee', 'ppg-5-ceteth-20', 'polysorbate-20', 'simmondsia chinensis leaf extract', 'alcaligenes polysaccharides', 'caprylyl glycol', 'sodium pca', 'polyquaternium-51', 'urea', 'trehalose', 'sodium hyaluronate', 'hexylene glycol', 'potassium sorbate', 'disodium edta', 'limonene', 'citronellol', 'geraniol', 'linalool', 'phenoxyethanol']",['caffeine'],1,['Dark Circles'],Dark Circles
MÁDARA Balancing Toner 200ml,Toner,17.0,"['rosa damascena', 'glycerin', 'rubus idaeus extract', 'cucumis sativus extract', 'hamamelis virginiana', 'plantago major (plantain) leaf extract', 'sodium pca', 'xylitylglucoside', 'betaine', 'anhydroxylitol', 'chamomilla recutita flower oil', 'propanediol', 'benzyl alcohol', 'sodium benzoate', 'xylitol', 'potassium sorbate', 'lactic acid', 'rhamnose', 'glucose', 'glucuronic acid']",['lactic acid'],1,['Comedonal'],Comedonal
Holika Holika Good Cera Super Ceramide Toner,Toner,19.95,"['butylene glycol', 'glycerin', 'betaine', '1,2-hexanediol', 'diphenylsiloxy phenyl trimethicone', 'triethylhexanoin', 'polyglyceryl-10 myristate', 'glyceryl polymethacrylate', 'aleuritic acid', 'yeast extract', 'glycoproteins', 'sodium hyaluronate', 'polyquaternium-51', 'hydrogenated lecithin', 'capric triglyceride', 'cetearyl alcohol', 'cetearyl glucoside', 'glyceryl stearate', 'stearic acid', 'phytosteryl', 'ceramide np', 'hydrogenated polydecene', 'butyrospermum parkii', 'ceteareth 20', 'glyceryl citrate/lactate/linoleate/oleate', 'hydroxypropyl bispalmitamide mea', 'glycosphingolipids', 'ceramide ap', 'ceramide eop', 'limnanthes alba seed oil', 'glycine soja extract', 'ethylhexyl isononanoate', 'polysorbate-20', 'acrylates/c10-30 alkyl', 'tromethamine', 'alteromonas extract', 'bacillus ferment', 'panthenol', 'dipropylene glycol', 'lavandula angustifolia', 'citrus grandis', 'cymbopogon citratus oil', 'pelargonium graveolens extract', 'citrus aurantium dulcis', 'pogostemon cablin flower extract', 'sandalwood', 'chamomilla recutita flower oil', 'glycerylamidoethyl methacrylate/stearyl methacrylate copolymer', 'xanthan gum', 'theobroma cacao extract', 'propylene glycol', 'niacinamide', 'allantoin', 'disodium edta', 'ethylhexyl glycerin']",['niacinamide'],1,"['Inflammatory', 'Pigmentation']","Inflammatory, Pigmentation"
MÁDARA Clarifying Toner 200ml,Toner,17.0,"['alcohol', 'rosa damascena', 'acorus calamus (sweet flag) root extract', 'betaine glycerin', 'cucumis sativus extract', 'quercus robur (oak) bark extract', 'salvia officinalis', 'salicylic acid']",['salicylic acid'],1,['Comedonal'],Comedonal
Avant Skincare Proactive Mandelic Acid Restoring and Anti-Pollution Toner 200ml,Toner,76.0,"['allantoin', 'diglycerin', 'ethylhexyl glycerin', 'glycerin', 'hydrolyzed wheat protein', 'lactic acid', 'lysine', 'mandelic acid', 'parfum', 'pca', 'phenoxyethanol', 'polysorbate-20', 'potassium sorbate', 'saccharomyces/copper ferment', 'saccharomyces/iron ferment', 'saccharomyces/magnesium ferment', 'saccharomyces/silicon ferment', 'saccharomyces/zinc ferment', 'sodium pca', 'sorbitol', 'urea']","['lactic acid', 'mandelic acid']",2,['Comedonal'],Comedonal
Garnier Natural Aloe Extract Toner for Normal Skin 200ml,Toner,12.99,"['alcohol denat', 'glycerin', 'aloe barbadenis extract', 'sodium hydroxide', 'sodium phytate', 'caprylyl / capryl glucoside', 'salicylic acid', 'parfum']",['salicylic acid'],1,['Comedonal'],Comedonal
StriVectin Tri-Phase Daily Glow Toner 147ml,Toner,29.0,"['dimethicon', 'squalene', 'hexylene glycol', 'butylene glycol', 'sodium chloride', 'glycerin', 'sodium hyaluronate', 'myristyl nicotinate', 'glycyrrhiza uralensis (licorice) root extract', 'daucus carota sativa extract', 'rice amino acids', 'diglucosyl gallic acid', 'beta-carotene', 'jania rubens extract', 'glycine soja extract', 'boswellia serrata plant extract', 'mandelic acid', 'leuconostoc/radish root ferment filtrate', 'malic acid', 'sodium carrageenan', 'lactic acid', 'bacillus/maris sal ferment filtrate', 'disodium edta', 'mel', 'salicylic acid', 'aminomethyl propanol', 'citric acid', 'ethylhexyl glycerin', 'tocopherol', 'dipropylene glycol', 'pentylene glycol', 'parfum', 'cetrimonium chloride', 'phenoxyethanol', 'benzoic acid', 'benzyl benzoate', 'geraniol', 'benzyl salicylate', 'citronellol', 'citral', 'limonene', 'linalool', 'benzyl alcohol', 'ci 42090', 'ci 17200']","['salicylic acid', 'lactic acid', 'mandelic acid']",3,['Comedonal'],Comedonal
Holika Holika Prime Youth Black Snail Repair Toner,Toner,39.95,"['snail secretion filtrate', 'butylene glycol', 'alcohol denat', 'glycereth-26', 'niacinamide', 'dipropylene glycol', 'portulaca oleracea extract', 'glycerin', 'peg-7 capric triglyceride', 'beta-glucan', 'peg-32', 'castor oil', 'tromethamine', 'carbomer', 'punica granatum seed oil', 'panax ginseng root extract', 'canola oil', 'yeast extract', 'glycine soja extract', 'pearl extract', 'caprylhydroxamic acid', 'caprylyl glycol', 'adenosine', 'disodium edta', 'sodium hyaluronate', 'phenoxyethanol', 'sodium benzoate', 'potassium sorbate', 'parfum']",['niacinamide'],1,"['Inflammatory', 'Pigmentation']","Inflammatory, Pigmentation"
Embryolisse Eau De Beaute Rosamelis - Flower Waters Toner 50ml,Toner,5.99,"['rosa damascena', 'glycerin', 'centaurea cyanus extract', 'citrus aurantium amara flower water', 'hamamelis virginiana', 'polyaminopropyl biguanide', 'sodium hydroxide', 'ppg-26 buteth-26', 'castor oil', 'lactic acid', 'parfum', 'citric acid', 'sodium benzoate', 'potassium benzoate']",['lactic acid'],1,['Comedonal'],Comedonal
First Aid Beauty KP Bump Eraser Body Scrub with 10% AHA 226ml,Exfoliator,22.0,"['pumice', 'glycolic acid', 'sodium cocoyl isethionate', 'lactic acid', 'dimethicon', 'stearic acid', 'cetearyl alcohol', 'sodium hydroxide', 'palmitic acid', 'glycerin', 'c12-15', 'sorbitol', 'colloidal oatmeal', 'tocopherol', 'chrysanthemum parthenium (feverfew) extract', 'camellia sinensis extract', 'glycyrrhiza glabra root extract', 'salix nigra bark extract', 'bisabolol', 'hydrogenated coconut acid', 'xanthan gum', 'steareth-20', 'steareth-21', 'myristic acid', 'sodium isethionate', 'phenoxyethanol', 'potassium sorbate', 'sodium benzoate', 'leuconostoc/radish root ferment filtrate', 'edta']","['glycolic acid', 'lactic acid']",2,['Comedonal'],Comedonal
Avene Gentle Exfoliating Scrub 75ml,Exfoliator,13.0,"['glycerin', 'pentylene glycol', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'niacinamide', 'cellulose acetate', 'ascorbyl palmitate', 'cetrimonium bromide', 'citric acid', 'coco-glucoside', 'parfum', 'glyceryl oleate', 'hydrogenated palm glycerides citrate', 'simmondsia chinensis leaf extract', 'lecithin', 'polysorbate 60', 'ci 73360', 'sodium salicylate', 'sorbitan isostearate', 'talc', 'tocopherol', 'trisodium ethylenediamine disuccinate', 'zinc gluconate']","['niacinamide', 'zinc gluconate']",2,"['Inflammatory', 'Fungal', 'Pigmentation']","Inflammatory, Fungal, Pigmentation"
Clinique Exfoliating Scrub 100ml,Exfoliator,21.0,"['glyceryl stearate', 'silica', 'hexylene glycol', 'disodium cocoamphodiacetate', 'disodium oleamido mipa-sulfosuccinate', 'magnesium aluminum silicate', 'salicylic acid', 'stearamidoethyl diethylamine', 'oleamide mipa', 'trisodium sulfosuccinate', 'sodium sulfate', 'phenoxyethanol', 'methylisothiazolinone', 'titanium dioxide']",['salicylic acid'],1,['Comedonal'],Comedonal
Neutrogena Hydro Boost Exfoliator Smoothing Gel 150ml,Exfoliator,7.99,"['sodium c14-16 olefin sulfonate', 'cocamidopropyl hydroxysultaine', 'glycerin', 'sodium hydrolyzed potato starch dodecenylsuccinate', 'acrylates crosspolymer-4', 'cellulose', 'carica papaya fruit extract', 'hydrolyzed sodium hyaluronate', 'sodium chloride', 'polysorbate-20', 'disodium edta', 'citric acid', 'glycolic acid', 'lactic acid', 'sodium hydroxide', 'phenoxyethanol', 'sodium benzoate', 'parfum']","['glycolic acid', 'lactic acid']",2,['Comedonal'],Comedonal
NIP+FAB Glycolic Fix Exfoliating Mask 18g,Exfoliator,7.0,"['dipropylene glycol', 'glycerin', 'glycolic acid', 'arganine', 'hydroxyethyl cellulose', 'butylene glycol', 'paeonia suffruticosa extract', 'centella asiatica extract', '1,2-hexanediol', 'panthenol', 'castor oil', 'chamomilla recutita flower oil', 'glyceryl caprylate', 'sodium lactate', 'ethylhexyl glycerin', 'disodium edta', 'parfum', 'pantolactone', 'sodium hyaluronate']",['glycolic acid'],1,['Comedonal'],Comedonal
Garnier Pure Active Daily Energising Gel Scrub for Oily Skin 150ml,Exfoliator,4.99,"['cocamidopropyl betaine', 'butylene glycol', 'sodium laureth sulfate', 'perlite', 'disodium cocoamphodiacetate', 'sodium chloride', 'acrylates/c10-30 alkyl', 'ascorbyl glucoside', 'benzyl alcohol', 'benzyl salicylate', 'capryloyl salicylic acid', 'ci 15510', 'ci 17200', 'citronellol', 'citrus grandis', 'eucalyptus globulus', 'glycerin', 'limonene', 'linalool', 'peg-30 dipolyhydroxystearate', 'polyquaternium-47', 'propylene glycol', 'punica granatum seed oil', 'salicylic acid', 'sodium benzoate', 'sodium hydroxide', 'tetrasodium edta', 'trideceth-6', 'xanthan gum', 'zinc gluconate', 'parfum']","['salicylic acid', 'zinc gluconate']",2,"['Comedonal', 'Fungal']","Comedonal, Fungal"
Mama Mio The Tummy Rub Scrub 180ml,Exfoliator,18.0,"['aloe barbadenis extract', 'capric triglyceride', 'pumice', 'glyceryl stearate', 'glycerin', 'cetearyl alcohol', 'parfum', 'isoamyl laurate', 'sodium stearoyl glutamate', 'phenoxyethanol', 'limonene', 'argania spinosa extract', 'bambusa arundinacea stem extract', 'persea gratissima oil', 'plukenetia volubilis oil', 'behentrimonium methosulfate', 'tocopherol', 'punica granatum seed oil', 'lactic acid', 'helianthus annuus seed oil', 'ethylhexyl glycerin', 'silica', 'citral', 'linalool', 'ficus carica fruit extract', 'leuconostoc/radish root ferment filtrate', 'carica papaya fruit extract']",['lactic acid'],1,['Comedonal'],Comedonal
